title,date,tags,company,link
나만의 ChatGPT Plugin 만들기: TODO List (No Auth),2023.10.16,python,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=2&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
웹 프론트엔드 성능 최적화에 알아야 할 측정지표 : Web Core Vitals의 INP,2023.10.12,performance optimization#uiux,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=2&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
[네트워크] Raw HTTP Message 확인하기,2023.10.11,python#flask,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=2&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
IPFS 2023 컨퍼런스 요약,2023.10.10,web,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=2&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Critical user journeys (CUJ) 와 QA,2023.10.06,quality assurance,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
AKS usecase : AutoML ＇pycaret＇,2023.10.05,kubernetes#python#azure,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
SpringBoot 으로 MSA 구현하기(3) - Spring Web MVC 기능(2),2023.10.04,spring,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
리눅스 서버에서 실행한 작업이 중단될 때 슬랙으로 알림 보내기,2023.09.27,linux#project management,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
부동 소수점의 이해 (2부),2023.09.26,programming language#linux#ios#andorid,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
VPC CNI의 netpol 기능 활성화,2023.09.25,aws#terraform,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Spring Data를 이용한 SpringBoot 데이터베이스 자동 초기화,2023.09.22,spring,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
벡터 유사도 검색이 무엇인가요? (What is Vector Similarity Search?),2023.09.21,퍼온글#pytorch,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
[네트워크] WSGI와 Python 1편,2023.09.20,flask#python#fastapi#django,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
통상적이지 않은 이미지 분류에 대한 고찰,2023.09.19,tensorflow#python#keras,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=3&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
파이썬의 리스트 컴프리헨션(list comprehension)과 조건제시법(set builder natation),2023.09.18,python#project management,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
SpringBoot 으로 MSA 구현하기(2) - Spring Web MVC 기능(1),2023.09.15,spring#programming language,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
MARP : Markdown 으로 프레젠테이션(ppt) 만들기,2023.09.15,project management,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Kubernetes에 CVAT 설치하기 - Helm으로 CVAT 설치,2023.09.14,kubernetes,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Cilium 을 활용한 Kubernetes ClusterMesh 환경 구성,2023.09.14,kubernetes,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Naver Papago OpenAPI를 활용한 간단한 번역 기능 앱 만들기,2023.09.13,flutter,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
부동 소수점의 이해 (1부),2023.09.12,programming language#linux#ios#andorid,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
AWS 서버 배포 중 어이없는 실수 - Health Check 관련,2023.09.11,aws,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
"성능 자동화도구, 라이트하우스",2023.09.07,quality assurance,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Mac에서 HAProxy 실행하기,2023.09.06,nginx#devops#apache web/was,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=4&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
코드 리뷰 문화를 리뷰해 봐요 (코드 리뷰 프로세스 개선 ＆ PR Reminder Bot 개발 이야기),2023.09.05,agile#technical architecture#git,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Hugo와 Gitlab Pages로 정적 웹페이지 구현하고 배포하기,2023.09.04,git,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
RBAC 과 Service Accounts 를 사용하여 사용자 권한 제어하기,2023.09.01,kubernetes,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
AKS로 쿠버네티스 시작하기 : 사용한 명령어,2023.08.31,kubernetes#azure,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
yaml 파일을 효율적으로 처리하는 방법,2023.08.30,linux#open infra#kubernetes,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
타입스크립트에서 type 과 interface 더 알아보기,2023.08.29,programming language#vue.js#react#jquery#angularjs,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
지식 그래프를 활용한 UAM 도착 지연시간에 따른 승객 이탈률 분석 및 예측,2023.08.28,ontology#python#project management,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
실전 탐색적 테스트,2023.08.23,quality assurance,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
[Spring-API First Develope 연재-5] FeignClient Stub 생성하기,2023.08.21,open source governance#spring,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
ArgoCD + AWS EKS + CodeCommmit + CodeBuild 로 CI/CD 구축하기,2023.08.17,devops#aws,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=5&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
AKS로 쿠버네티스 시작하기 : 시행착오 줄이기,2023.08.17,kubernetes#devops#azure,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Flutter 개발 시 StatefulWidget의 생명주기를 알아야하는 이유?,2023.08.16,flutter,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
[I/O] Python의 Selectors,2023.08.16,python#programming language#flask#fastapi#django,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
MySQL에서 JSON 데이터 다루기,2023.08.16,mysql,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
컨테이너 이미지 저장소 HA(High Available) 로 구성하기 (feat. Harbor),2023.08.14,aws#kubernetes,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
수제 FinOps - Trusted Advisor,2023.08.10,aws#퍼온글,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
ELK 기반 SRE 환경 만들기 #3 | Data Pipeline 구현 꿀팁!,2023.08.10,elasticsearch#linux,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
AKS로 쿠버네티스 시작하기 :  구축 통합본,2023.08.09,kubernetes#devops#azure,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
mongoDB에 대하여,2023.08.09,mongodb,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
[Spring-API First Develope 연재-4] OpenAPI Spec으로 API 스펙 작성하기,2023.08.08,programming language#spring#open source governance,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=6&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
도전! 프론트엔드 TDD,2023.08.08,web#vue.js,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
라마2에 적용된 추론 속도 향상 기술인 GQA(Grouped Query Attention)에 대해,2023.08.07,performance optimization#tensorflow#pytorch#python,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
[python/c] CYTHON 입문자를 위한 Q＆A,2023.08.07,performance optimization#python,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
텍스트 기반의 성별(+나이) 추측,2023.08.07,가명정보#r#elasticsearch,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
AWS SDK filter-log-events 사용시 주의사항,2023.08.04,aws,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
ELK 기반 SRE 환경 만들기 #2 | Kibana Visualize 및 시각화 대시보드 구현,2023.08.03,elasticsearch,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
[비행소년] 비행기를 추적해 보자 #1,2023.08.02,technical architecture#linux,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
SpringBoot로 MSA 구현하기(1) - Java에서 자주 쓰는 코드,2023.08.02,spring#programming language,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Git Submodule 사용하기,2023.08.01,git,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
도심항공모빌리티를 위한 UX,2023.07.31,project management#technical architecture#data architecture,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=7&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
AKS로 쿠버네티스 시작하기 :  aks를 FD로 통합,2023.07.31,kubernetes#nginx#azure,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
legacy 시스템도 test coverage 100% 달성해보고 싶다,2023.07.28,devops,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Google Chromium 팀의 존중하는 코드리뷰,2023.07.27,devops#open source governance#agile,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
수제 FinOps - NAT편,2023.07.26,aws#퍼온글,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
[SK뉴비이야기] 에티오피아에서 한국으로! 신입개발자 메티입니다 .,2023.07.25,,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
한국 사람인지 맞춰보자 feat. 영지식증명 (Zero Knowledge Proof),2023.07.25,web,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
ChatGpt4.0 Code interpreter를 활용한 Logistic Regression Model 만들기,2023.07.24,igraph#tableau#r,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
ELK 기반 SRE 환경 만들기 #1 | Logstash 활용한 실시간 Data Pipeline 구축,2023.07.24,elasticsearch,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Mojo🔥: AI를 위한 새로운 프로그래밍 언어,2023.07.21,python,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
리액티브 프로그래밍(Reactive Programming)에 대해서,2023.07.21,programming language,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=8&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
MetaMask를 쓰는 Web3 프론트엔드 어플리케이션의 end-to-end 테스트,2023.07.20,vue.js#web,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=9&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
[Spring-API First Develope 연재-3] Gradle 버전 OpenAPI Generator를 이용한 Swagger API 문서 자동생성,2023.07.20,spring#microservice architecture#agile,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=9&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Meta LLM 패권 전쟁 격화시키다 : LlaMA2 상업적 이용가능 오픈소스로  공개,2023.07.19,azure#tensorflow#pytorch#keras,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=9&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
Nuxt  3.6.1 update 시 Vue app aliases are not allowed in server routes 에러를 만났을때 해결 방법,2023.07.19,vue.js,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=9&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
실무에서 많이 사용되는 터미널 (terminal) 작업 모음-1부,2023.07.18,linux,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=9&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
M2 맥북의 GPU를 활용한 Jupyter Notebook 띄우기,2023.07.18,tensorflow,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=9&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
AWS 에서 Keycloak 기반 서비스 인증 체계 구축 하기 (1편) - 키클록(Keycloak) 이란?,2023.07.17,정보보안,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=9&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
수제 FinOps - Lambda편,2023.07.17,aws#퍼온글,데보션,https://devocean.sk.com/blog/sub/index.do?ID=&boardType=&searchData=&page=9&subIndex=%EC%B5%9C%EC%8B%A0+%EA%B8%B0%EC%88%A0+%EB%B8%94%EB%A1%9C%EA%B7%B8#none
